0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
-0.002028198,-0.024311954,-0.055415787,0.105909124,-0.005844385,0.12345738,0.02403387,0.028361661,-0.022559302,0.006980693,-0.15507711,0.035561267,-0.030502265,-0.075910985,-0.025587702,-0.029645987,0.08581612,-0.014616138,-0.1666793,-0.029013788,-0.11837002,-0.0065332577,-0.020293903,-0.1391164,-0.05624364,-0.03675265,0.032123316,0.12202484,-0.09190275,0.01942158,0.11314368,0.06497331,0.006312267,0.051973253,0.15834786,-0.04219976,-0.103609644,-0.13424665,-0.0110418955,0.0476658,0.09622177,-0.065152146,-0.21495993,0.032869585
-0.038410462,0.037082378,-0.043251667,0.0640022,-0.01873727,0.056412116,-0.07583173,0.027012536,0.01674489,0.024221405,-0.11717339,0.019731948,-0.07979413,-0.061238315,-0.037700262,0.011862271,0.08093409,0.015762366,-0.07650743,-0.03970745,-0.09317515,-0.048918184,-0.040960524,-0.08169001,-0.046492845,-0.0099385725,0.01216581,0.03838164,-0.04922683,-0.039543863,0.063256554,0.0043539633,0.031698775,0.0015604409,0.13589753,-0.029753082,-0.07445343,-0.07032373,-0.042063415,0.030841045,0.08931606,-0.014209333,-0.17553252,0.03410592
-0.013935286,0.042577207,-0.014052968,0.056392506,0.005419559,0.062418103,-0.05563939,0.0202743,0.0066346196,0.02909782,-0.07575338,0.043946933,-0.07446149,-0.026673276,0.0037881709,-0.007357817,0.0552431,0.0036390363,-0.08491237,-0.038975958,-0.10596643,-0.028816432,-0.055716243,-0.050932676,-0.048056874,0.0023967093,-0.019669894,0.020592472,-0.0369978,-0.0025020908,0.07903105,0.02438548,0.055982575,-0.029995847,0.105186105,-0.013020309,-0.043689817,-0.07176409,-0.009646205,0.050911028,0.063814655,-0.025011715,-0.16688721,0.026544688
-0.028627748,0.0030559015,-0.05362506,0.09370376,-0.046511244,0.10981121,-0.052333303,0.041555256,-0.004050727,0.012453084,-0.102964826,0.024213715,-0.0874055,-0.06409435,-0.010436751,-0.008669243,0.061706174,-0.036054835,-0.11944298,-0.025109723,-0.10434399,-0.021947555,-0.003645918,-0.12105426,-0.08657053,-0.048025694,-0.008416793,0.08224142,-0.057583544,0.020276092,0.07681824,0.05273676,0.061909407,0.023995848,0.15893115,-0.03208975,-0.097989544,-0.08950317,-0.04443768,0.025207791,0.09554635,0.0001859311,-0.19511124,0.036728058
-0.030718945,0.006877511,-0.056196894,0.08594312,0.0045833862,0.114147134,-0.022898875,0.07357792,0.0014471858,0.019202365,-0.10656916,0.044286434,-0.09140979,-0.06697958,-0.0018759115,-0.017837225,0.0898235,-0.030471342,-0.096153624,-0.06259208,-0.08975689,-0.023092326,-0.017270194,-0.07960338,-0.054194547,-0.029023997,-0.025927741,0.047131415,-0.07860601,-0.010099668,0.077579446,0.059022225,0.00017494988,0.0535331,0.15346862,-0.054435354,-0.07705163,-0.09201093,-0.0047017187,0.03025042,0.066470385,-0.026527869,-0.1955993,0.0032687667
-0.025035063,0.0134497,-0.0443578,0.07767932,0.014045611,0.10335535,-0.08424398,0.030911446,-0.0041348427,0.01658721,-0.09708095,0.0165751,-0.07842211,-0.037551526,-0.007135314,-0.024539236,0.07806316,-0.013663527,-0.08236252,-0.03387396,-0.08859473,-0.010203566,-0.052841946,-0.080540575,-0.044291347,-0.021941883,-0.028536974,0.0519561,-0.044735957,-0.038244575,0.11811218,0.016208598,0.016393954,-0.0023842857,0.114209555,0.0051270425,-0.038942583,-0.10708725,-0.019162953,0.0655136,0.09772309,-0.013590614,-0.14749025,0.0060291975
-0.08462124,0.022359548,-0.084000334,0.11333219,-0.031457666,0.12635903,-0.04980725,0.033689756,-0.011424662,0.012049092,-0.14486848,0.06492749,-0.059002277,-0.03051242,-0.07178101,0.0064644245,0.10577713,-0.055360563,-0.11156178,-0.07904889,-0.14858593,-0.019519152,-0.009750264,-0.08550985,-0.04271577,-0.022952741,-0.022954365,0.09726975,-0.11634802,-0.058801956,0.10316091,0.013920505,0.073240355,0.036310825,0.15874211,-0.061804377,-0.13444997,-0.13188437,-0.034011766,0.005945129,0.0822317,-0.05330015,-0.19085023,0.03688547
-0.03634421,-0.0037264135,-0.01069188,0.02499568,0.0045305253,0.095905654,-0.05540402,0.05361588,0.0019540193,-0.00826068,-0.10545694,0.018277308,-0.05722998,-0.049743474,0.007830073,-0.014364981,0.09074271,0.008015084,-0.09605183,-0.005407495,-0.1072232,-0.015519826,-0.025537508,-0.0432074,-0.05814679,-0.0170742,0.008557491,0.041107547,-0.07704937,-0.005069517,0.057813864,0.017251749,0.028724683,0.006115986,0.15465166,0.013591372,-0.041874684,-0.081158884,-0.021242324,0.015603704,0.102754004,-0.033794656,-0.18854047,-0.022780098
-0.0055426834,-0.0031809444,-0.03188556,0.059337575,-0.03246563,0.05084317,-0.017682461,0.024128342,-0.014948058,0.02184521,-0.07905838,0.028058412,-0.05642388,-0.050687063,-0.0192937,0.006415545,0.024722544,-0.014621915,-0.07418676,-0.034703553,-0.06638486,-0.03316314,0.005759605,-0.07004343,-0.040618744,-0.020912355,0.030922914,0.023664702,-0.042235255,0.0068942583,0.072273426,0.037948333,0.02258502,0.03297576,0.106531836,-0.036569986,-0.07520807,-0.08855121,-0.014164748,0.02175697,0.08501981,-0.02670829,-0.17907661,0.006103261
-0.047096897,0.0977897,0.0047375094,0.03976657,0.03416144,0.07453455,-0.083244294,0.038210027,0.036168363,0.039864086,-0.10633256,0.0025033741,-0.09053103,-0.055522557,0.00486321,0.038890768,0.11006091,0.009411507,-0.123624325,-0.07006976,-0.104441784,-0.0007651223,-0.041722983,-0.073333696,-0.0347791,-0.026187414,-0.02099327,0.019245472,-0.06819563,-0.027427047,0.05246883,0.03775275,0.004033308,-0.0128041925,0.121026084,-0.0009181646,-0.07724914,-0.13008462,-0.032371834,0.034373593,0.06199156,-0.02993583,-0.17687897,0.048277795
-0.036875185,0.025855709,-0.039687216,0.07433135,-0.009431135,0.10606572,-0.016917598,0.044467296,-0.018308891,-0.01524591,-0.117603436,0.03265952,-0.09708103,-0.031111972,0.005548764,-0.046544462,0.07195582,0.023824021,-0.13766424,-0.030764535,-0.087489136,0.015564123,-0.0074760863,-0.08783245,-0.034839366,-0.017803174,-0.005752202,0.04824226,-0.082418814,-0.0014660171,0.070705935,0.05350225,0.019131618,0.02367777,0.14755134,-0.031507544,-0.06132357,-0.13801041,0.02322185,0.06210294,0.09202505,-0.005233402,-0.23254961,0.043497942
-0.067691065,-0.014322881,-0.008502349,0.039292723,0.00840963,0.070895545,-0.044361632,0.030123524,0.04487783,0.017255679,-0.10151447,0.03435774,-0.060491696,-0.052967876,-0.0005144318,0.029700954,0.11860381,0.02394396,-0.08451629,-0.06863608,-0.016246505,-0.024683177,-0.021491379,-0.05414354,-0.06638126,0.012778406,-0.02547538,0.021330135,-0.044347238,-0.048733335,0.051272158,0.00783759,-0.029761154,-0.016984442,0.11761324,-0.0073146857,-0.10116252,-0.082908735,-0.0042897766,0.057882473,0.07131273,-0.02603128,-0.16453193,0.046621393
-0.031717345,0.014897779,-0.017493457,0.07697364,0.00080642087,0.08678896,-0.074564405,0.039509643,0.022527423,0.021150947,-0.12780325,0.056921195,-0.059916005,-0.07946212,-0.036971577,0.017046837,0.11273794,-0.011311731,-0.072906986,-0.05185779,-0.05729443,-0.039371707,-0.03363204,-0.06756689,-0.05780388,-0.03596807,-0.0045376723,0.054920983,-0.05304517,0.0017551604,0.0644029,0.05103481,0.017622653,-0.0004988573,0.11461251,-0.029821413,-0.083412625,-0.11567,-0.041511204,0.0527471,0.0780563,0.0008622871,-0.21551351,0.026190005
-0.061343126,0.038432784,-0.05833538,0.08037245,0.010270048,0.09533637,-0.08513732,0.017608823,0.02280573,0.006802797,-0.14754805,-0.005917742,-0.056705486,-0.003974077,-0.022907495,0.0034113314,0.07384151,0.00045292333,-0.12990493,-0.051508933,-0.06967768,-0.030039553,-0.019204129,-0.07399014,-0.0025194564,-0.02578578,0.0054399655,0.054540493,-0.053193532,-0.014388322,0.08723301,0.045557696,0.016708387,-0.023984142,0.12767285,-0.009597439,-0.07702956,-0.11282306,-0.018249467,0.03278221,0.079454236,-0.023091963,-0.17901152,0.015271244
-0.0328874,0.050663255,0.0018106791,0.017830936,-0.010910607,0.04579103,-0.06280284,0.032928687,0.027208593,0.019116435,-0.096420325,0.014730244,-0.08394905,6.2402687e-06,-0.013901097,0.020221153,0.07229724,-0.0013942535,-0.07036833,-0.04339308,-0.040228907,-0.013995226,-0.029274834,-0.07069047,-0.037064753,0.020148348,-0.015092486,0.031439487,-0.045814555,-0.030498657,0.079099104,0.03128674,0.02077097,0.018500587,0.1270915,-0.004704675,-0.08162812,-0.054223195,0.02508564,0.04117601,0.073075496,-0.035789464,-0.18220232,0.054709285
-0.02465668,0.030031528,-0.032460462,0.07319957,0.013363237,0.07060603,-0.04723842,0.048643842,0.015042207,0.033578873,-0.073914506,0.043564793,-0.09055874,-0.08678045,-0.032015525,0.010902097,0.09851847,-0.008178079,-0.09373426,-0.01697359,-0.035676703,-0.02305564,-0.02438894,-0.050394867,-0.060700532,-0.013466002,0.017587628,0.03735751,-0.07940521,-0.016726721,0.04763509,0.06347718,0.041234683,-0.037288405,0.12898915,-0.013799797,-0.095280804,-0.11029781,-0.047026668,-0.0002586539,0.073989905,-0.011550477,-0.1800939,0.033559732
-0.050047092,0.01438022,0.0020636774,0.023522682,0.0080517875,0.06806601,-0.108207986,0.01937588,0.021181038,0.04829536,-0.10593755,-0.009966268,-0.029113684,-0.080809794,-0.004502243,0.012873925,0.116338804,-0.024729958,-0.11324024,-0.05132236,-0.087453485,-0.04987104,-0.03846058,-0.07241648,-0.016253214,-0.004175158,0.0052404185,0.05359775,-0.03931166,-0.024878232,0.106491245,0.0036327585,0.014329581,-0.0038345826,0.14458738,-0.020505281,-0.12895387,-0.106098786,-0.00577455,0.058024425,0.1262382,-0.036426075,-0.17159066,0.06513796
-0.058852285,0.01138629,-0.03831077,0.07627426,-0.0053934306,0.07472941,-0.05362426,0.068433836,0.025121197,0.00074570614,-0.1260961,0.026277734,-0.08042127,-0.011170958,-0.054292437,0.00552039,0.11170098,0.010974044,-0.085015364,-0.057886872,-0.083936155,-0.040025856,-0.031344067,-0.08061862,-0.06743728,-0.04448208,0.013873752,0.087936595,-0.07281129,-0.04025779,0.08154172,0.044416353,0.029893478,0.015874807,0.13442619,-0.038456153,-0.10391143,-0.085340895,0.008074078,0.023080006,0.071687706,-0.011400949,-0.18896143,0.024610177
-0.043035116,0.011206381,-0.0023896312,0.028009742,-0.0040511563,0.07473852,-0.060219042,0.051596813,0.0025366575,-0.01618224,-0.11170125,0.03632625,-0.057365764,-0.031204768,-0.012759431,0.008483351,0.08082052,0.009482833,-0.066703215,-0.041528456,-0.0537005,-0.034998644,-0.020747196,-0.077800885,-0.04762039,-0.009203986,-0.053438917,0.031698693,-0.050333086,-0.015377403,0.03269529,0.04276904,0.022744108,0.018365545,0.11402778,0.002191868,-0.073750176,-0.05686582,-0.020491824,0.051705476,0.061530035,0.004161373,-0.16688994,0.014891686
-0.049949862,0.049539886,-0.072968476,0.0908474,0.02370172,0.10509797,-0.08704974,0.01846115,-0.0015750282,0.044472754,-0.079660654,0.032802038,-0.065734595,-0.05545276,-0.0050855726,-0.023916472,0.119327635,-0.042782392,-0.10503463,-0.055900645,-0.13239047,-0.011799019,-0.02989511,-0.07893736,-0.03288828,0.007391631,-0.035784494,0.058588643,-0.06349773,0.00033222046,0.061075617,0.043085802,0.048561513,0.0051802155,0.14747155,0.015150758,-0.08410432,-0.120354585,-0.019198487,0.037222218,0.09279193,-0.016585138,-0.19659315,0.053894516
-0.04164182,0.016601572,-0.026225122,0.059988007,-0.0026544046,0.07925906,-0.04079677,0.008940779,-0.0036642752,0.019389225,-0.10627497,0.030997729,-0.0374791,-0.08736729,-0.017657338,-0.005961465,0.07652501,-0.0094761215,-0.09574403,-0.03157343,-0.092499964,-0.035315484,-0.0007500554,-0.050431617,-0.05879795,0.005766423,-0.010859812,0.062280882,-0.058231674,-0.0048990017,0.07263722,0.019288754,0.024868848,0.033580817,0.09873808,-0.0019400989,-0.07932001,-0.06271769,-0.016912177,-0.00371438,0.064176835,-0.019561058,-0.16497645,0.023240613
-0.026046973,0.019642118,-0.008560448,0.08550278,0.016909463,0.09043568,-0.04495417,0.014420091,0.020818567,0.040350825,-0.07791727,0.008271299,-0.07182216,-0.04023236,-0.0017237487,-0.0036980552,0.07871554,0.010453882,-0.08670001,-0.02264684,-0.027158473,-0.026699636,-0.023171999,-0.07377814,-0.020743556,-0.01406912,0.010697668,0.016986566,-0.05921257,-0.025195388,0.053673152,0.030036345,-0.012241464,0.0062330156,0.09748439,0.009634864,-0.083186775,-0.10212855,-0.030896636,0.06173518,0.054641858,-0.016180987,-0.16008942,0.049942326
0.026802344,0.031893015,-0.04228845,0.12690881,-0.0016288743,0.079402946,-0.017907867,0.018628914,0.015730975,0.026037663,-0.11859791,0.008855214,-0.054893285,-0.075837426,-0.017627954,-0.013991294,0.08645412,-0.00454409,-0.12860636,-0.017372195,-0.08812864,-0.032544017,-0.04155383,-0.09244387,-0.043044355,0.0060681496,0.0019350623,0.040181585,-0.12536661,-0.0044173207,0.08763544,0.054542676,0.038455524,0.0055687595,0.15969302,-0.013028383,-0.11289382,-0.12504846,-0.04111345,0.030604174,0.07075338,-0.038919926,-0.22966187,0.05118812
-0.0171121,-0.010198683,-0.05392391,0.11279132,-0.00060927117,0.057847954,-0.04415106,0.059695687,0.028762937,0.014351128,-0.09962116,0.04881668,-0.030378245,-0.035483085,-0.04522772,0.00029024435,0.11661378,-0.050686926,-0.089305334,-0.06404055,-0.082374364,-0.040666904,-0.020738294,-0.054147102,-0.040052913,-0.010649549,0.01680374,0.09206694,-0.040541522,0.0030832184,0.06778398,0.060316652,0.047712423,0.016615609,0.12797394,-0.043203812,-0.053577386,-0.11939911,-0.0114865685,0.027416915,0.069324955,-0.044992767,-0.23322974,0.043440353
-0.05240425,-0.019761814,-0.019978365,0.06299424,0.008123845,0.06103666,-0.094182655,0.040321764,0.043119576,0.010257041,-0.12594432,0.021283384,-0.083721764,-0.05168063,-0.04035717,0.03455686,0.08753144,-0.013188221,-0.14616308,-0.052269,-0.101748876,-0.038653485,-0.0050124833,-0.09154957,-0.038540922,-0.008949022,0.0018252189,0.071160875,-0.09640241,-0.038180538,0.082344696,0.001258773,0.061580297,-0.024778884,0.1675756,-0.01808358,-0.13775574,-0.10878431,-0.024738152,-0.011476762,0.058137126,-0.05990338,-0.21182053,0.0047896956
-0.032860503,0.015238433,-0.030663498,0.043117464,-0.015293717,0.0467453,-0.04524034,0.038564675,0.046182845,0.03462602,-0.094546854,0.007838453,-0.05888496,-0.06342032,-0.027480537,0.007943611,0.07981529,-0.017701242,-0.0936433,-0.027376441,-0.06675083,-0.025572281,0.0012698949,-0.043547735,-0.045052245,0.008059674,0.020442357,0.035797033,-0.049563088,-0.025074922,0.07159223,-0.0057192696,0.028812906,0.013178234,0.090193965,-0.021870563,-0.08178974,-0.085981734,-0.02557291,0.024843173,0.07292709,-0.03835566,-0.17091544,0.0410897
-0.037031583,0.025572184,-0.029018862,0.04610648,0.019782588,0.027744189,-0.06496327,0.0019454578,0.014049042,0.029423362,-0.070835724,0.006224275,-0.0352605,-0.0366261,-0.01903348,0.018797074,0.087012686,-0.0346109,-0.09711444,-0.03293039,-0.08571321,-0.039833907,-0.02811633,-0.076729536,-0.05626628,-0.04071741,0.027228322,0.053688496,-0.06412298,-0.012288357,0.06963019,0.0078060813,0.018423075,-0.0147395935,0.085540704,-0.012539981,-0.07043256,-0.07623524,-0.0506652,0.008988088,0.08253975,-0.039989688,-0.12656043,0.026580606
-0.048892293,0.0042483397,-0.05096372,0.10978678,-0.023403572,0.07227138,-0.034712683,0.056760825,0.03343763,0.012014265,-0.11347429,0.03029428,-0.076138064,-0.07613908,-0.06516069,0.014192338,0.10797054,-0.034917284,-0.13495368,-0.07184573,-0.09781389,-0.012512135,-0.00092910574,-0.08870346,-0.022290653,-0.010282985,-0.0056336,0.092890665,-0.08309329,-0.035370264,0.078021534,0.06640959,0.061749108,-0.038925257,0.1502494,-0.051974718,-0.11575934,-0.1375223,-0.045175593,-0.02983035,0.069356225,-0.04276952,-0.214733,0.031346604
-0.022178115,0.029483786,-0.02376504,0.0430021,0.024853915,0.060947824,-0.03184319,0.031067355,0.004470323,0.0069394712,-0.06581947,0.0034517797,-0.088054374,-0.048264842,-0.016521433,0.021310167,0.0861468,-0.006495285,-0.08369326,-0.022445219,-0.0774481,-0.008098694,-0.01667664,-0.023411883,-0.037240308,-0.019142477,0.016829772,0.033368416,-0.088351876,-0.01780143,0.06514913,0.041197468,0.00047246643,-0.0069023506,0.115717776,-0.012407169,-0.072048716,-0.1414774,-0.04490479,0.01424457,0.06723462,-0.02819001,-0.17149465,0.011724248
-0.02429095,-0.027350852,-0.034176853,0.08638121,-0.003349597,0.08689615,-0.024448628,0.040245406,0.033360846,0.047330707,-0.072067335,0.022552317,-0.06575832,-0.040569264,0.0018880354,0.033844505,0.09515272,0.012058257,-0.093709685,-0.050525688,-0.05950259,-0.011660547,-0.026775628,-0.06097409,-0.065434046,0.00028817914,-0.0043588676,0.074019514,-0.016755862,-0.009000288,0.09565696,0.036009658,0.016656404,0.0073896977,0.15326527,-0.013796233,-0.08365364,-0.09776899,0.019884927,0.037593286,0.090914026,-0.00747005,-0.15245417,0.04098414
-0.007873633,0.05111798,-0.04364433,0.10150375,-0.052934527,0.091829404,-0.053524997,0.07311187,-0.021362836,0.05091501,-0.123074174,0.04048673,-0.07254116,-0.02914383,-0.03572495,-0.0076496345,0.020607667,0.020419711,-0.09084183,-0.02916004,-0.11617988,-0.043405008,-0.0207959,-0.115648635,-0.07168919,-0.0551592,0.0032129588,0.08331653,-0.06212377,-0.03255061,0.088275224,0.049934044,0.04920645,0.033430178,0.13572416,-0.02959033,-0.06163194,-0.10261518,-0.033656582,0.03928951,0.08907891,-0.02351958,-0.17972931,-0.016950227
-0.037217863,0.036061417,-0.030984929,0.057927072,-0.01721904,0.07564692,-0.046831444,-0.0014797122,0.016827421,0.0087794345,-0.09012897,0.014328601,-0.050618824,-0.045061134,0.025229277,0.010044883,0.11238292,-0.005056313,-0.11556242,-0.024137225,-0.11299269,-0.036234565,0.017713353,-0.08872671,-0.034419067,-0.018498449,0.010550927,0.052358843,-0.055239327,-0.029370088,0.09768064,0.009949327,0.033738308,0.023205282,0.10633655,-0.005976494,-0.076345816,-0.111330435,-0.028006407,0.043870937,0.088701,-0.024265261,-0.17269914,0.014964782
-0.052900635,0.045634914,-0.015680574,0.09046146,0.026648737,0.077935845,-0.061520897,0.0530832,0.025209248,0.028199853,-0.09940315,0.018445203,-0.09597537,-0.054314464,-0.017191743,0.011039257,0.102212645,-0.0017727867,-0.09287327,-0.0038669792,-0.055264406,-0.027992615,-0.011199043,-0.04983869,-0.039983682,-0.03208589,0.010479029,0.03971448,-0.07908014,-0.019790726,0.04226833,0.07294121,0.052660756,-0.011246636,0.16512673,-0.016017515,-0.07172364,-0.13324389,-0.0028835614,0.034809925,0.061234836,-0.01966882,-0.20286189,0.041837584
-0.03400851,0.0313949,-0.0054623424,0.036684833,0.011378885,0.06790596,-0.06204677,-0.015139068,-0.02085508,0.026840452,-0.077777885,0.0018849714,-0.063420475,-0.04114794,-0.03746129,0.0074717775,0.07303234,-0.0022037267,-0.06851754,-0.068494834,-0.07784387,-0.022036077,-0.02343322,-0.046116345,0.00012365403,0.005306928,-0.018405128,0.028854037,-0.045621093,-0.019315463,0.059535176,0.028754713,0.032998934,-0.0040279482,0.12472988,0.0068742963,-0.09919587,-0.07077199,-0.02756344,0.05442785,0.058831595,-0.0058049187,-0.1620051,0.014302389
-0.068985984,0.03198481,-0.06765793,0.096410125,-0.046745732,0.11771461,0.0022760124,0.05955442,-0.019515712,0.0070023956,-0.12854591,0.053294808,-0.10311403,-0.06205777,-0.0374024,-0.01605434,0.09963247,-0.027258346,-0.1260418,-0.034450293,-0.09780962,-0.012601692,-0.019575175,-0.096642785,-0.095349394,-0.037870586,0.024786297,0.09813415,-0.08026572,0.011982794,0.09186423,0.0961793,0.07595829,0.033377472,0.17244966,-0.03764395,-0.11371482,-0.1519047,-0.028175108,-0.029200017,0.09115179,-0.018779095,-0.207804,0.010711461
-0.018969603,0.0056060706,-0.009830311,0.08791027,0.0103434585,0.06025516,-0.04166896,0.057854053,0.045099694,0.007800048,-0.09651321,0.018082883,-0.08168358,-0.05028375,0.018834911,0.0030756732,0.1052131,0.006010597,-0.067217804,-0.01804676,-0.013036243,-0.020266902,-0.016821194,-0.07268786,-0.07990219,0.02737723,-0.012686801,0.010596881,-0.06413988,-0.020943549,0.05140783,0.0563015,-0.0022203038,0.023369862,0.13148725,0.026688242,-0.061017655,-0.06206287,-0.012965304,0.060262345,0.08342142,-0.0060559944,-0.16173863,0.036289684
-0.020524565,0.01341997,-0.066470906,0.07307906,-0.01456405,0.08725705,-0.027209168,0.060287073,0.02070455,0.0012759112,-0.1407237,0.059976704,-0.06562252,-0.068720646,-0.021071324,0.010755085,0.124873534,-0.032769226,-0.11506144,-0.060860064,-0.106258765,-0.026488686,-0.040897842,-0.06487068,-0.06017183,-0.0004405528,0.00094146625,0.0702257,-0.08317929,-0.024265729,0.08897277,0.05836576,0.054368664,0.013138238,0.15363336,-0.044089437,-0.11616056,-0.08229671,0.014127629,0.0054809763,0.08810445,-0.036415905,-0.22069217,0.02266419
